t_s,est_n_m,est_e_m,est_vn_mps,est_ve_mps,est_bax_mps2,est_bay_mps2,height_used_m,flow_vn_mps,flow_ve_mps,flow_valid,flow_reason,safety_mode,warnings,innov_vn_mps,innov_ve_mps,true_n_m,true_e_m,true_vn_mps,true_ve_mps,true_alt_m,of_quality,texture_class
0.84,0.025744895105925727,0.09694619142078618,0.05916144125379991,0.1179561667924443,0.004567939421481259,0.005391111780020179,1.0925240627258654,0.07014712264562051,0.11968042698424575,1,OK,OP_VALID,,0.011817072946270005,0.0018547514476469212,0.027948572763016,0.0922511663787821,0.064146295742364,0.1158429584478379,1.0853304850945078,210.77228145869577,textured_floor
0.85,0.026341775878997983,0.09812320625709786,0.06021471336065105,0.11744680046989117,0.004567939421481259,0.005391111780020179,1.0618326018713522,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.028596891940206,0.0934109947209808,0.0648319177190063,0.1159828342198645,1.0857158099760404,,textured_floor
0.86,0.026945353344989844,0.09929500280744274,0.06050077983772056,0.11691250959908438,0.004567939421481259,0.005391111780020179,1.0789124809309316,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.029252040488806,0.094572208468031,0.0655148548599964,0.1161213747050205,1.0860999187742997,,textured_floor
0.87,0.027553786260026993,0.10045702543478256,0.06118580316970919,0.11549201586887961,0.004567939421481259,0.005391111780020179,1.0759267384450875,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0299139912940048,0.0957347942059521,0.0661950805198821,0.1162585737921091,1.0864827992906856,,textured_floor
0.88,0.028170921143918295,0.1016054022187497,0.06224117360855111,0.11418334092454686,0.004567939421481259,0.005391111780020179,1.0942940923186857,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0305827169762101,0.0968987384599064,0.0668725682205246,0.116394425395435,1.086864439398263,,textured_floor
0.89,0.02879843466125619,0.10274214066316938,0.06326152985902793,0.11316434795938919,0.004567939421481259,0.005391111780020179,1.0799911321366904,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0312581898927371,0.0980640276944566,0.0675472916526985,0.1165289234550159,1.0872448270424615,,textured_floor
0.9,0.0294369122111458,0.10387426080011262,0.06443398011889415,0.11325967942925995,0.004567939421481259,0.005391111780020179,1.067058756269037,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0319403821395138,0.0992306483138245,0.0682192246776786,0.1166620619367912,1.0876239502417728,,textured_floor
0.91,0.030083979332048923,0.10501084021530052,0.06497944406172979,0.11405620360831868,0.004567939421481259,0.005391111780020179,1.0794894703663196,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.032629265552802,0.1003985866621528,0.0688883413288167,0.1167938348328324,1.0880017970884406,,textured_floor
0.92,0.030827508731037113,0.10748891678229192,0.06549320785366054,0.11531287273920701,0.004364377284531147,0.0028610158940702113,1.0973437336351903,0.06702028823599174,0.13773875783089612,1,OK,OP_VALID,,0.001714769199832239,0.025182182600958294,0.0333248117109331,0.1015678290237683,0.0695546158131053,0.1169242361615504,1.0883783557491504,228.40396613580413,textured_floor
0.93,0.03148534659781966,0.1086396425550928,0.06607436550284837,0.11483228182097012,0.004364377284531147,0.0028610158940702113,1.090717237585707,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0340269919360604,0.1027383616234474,0.0702180225127301,0.1170532599679041,1.0887536144657104,,textured_floor
0.94,0.03214261677557314,0.10978216078746125,0.06537967004785009,0.11367136465272284,0.004364377284531147,0.0028610158940702113,1.0779662900555709,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0347357772959265,0.1039101706266834,0.0708785359866105,0.1171809003236068,1.0891275615557316,,textured_floor
0.95,0.03279380218518796,0.1109174899336131,0.06485741187511371,0.1133944645776449,0.004364377284531147,0.0028610158940702113,1.1020714754221286,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0354511386056457,0.1050832421399568,0.0715361309719274,0.1173071513273329,1.0895001854132988,,textured_floor
0.96,0.034746449303815444,0.11191334622408759,0.06706417959666922,0.11390233070063983,0.001936758174244462,0.0031555131630168452,1.1133209358219927,0.10457913262156894,0.10983884306663139,1,OK,OP_VALID,,0.040168299920614714,-0.004350888828202032,0.0361730464295021,0.106257562211006,0.0721907823856395,0.117432007104923,1.0898714745096425,205.46992702223275,textured_floor
0.97,0.035416387848937865,0.11305026201142983,0.06692352942781497,0.11348082676780864,0.001936758174244462,0.0031555131630168452,1.1038554189643972,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.036901471082762,0.1074331168291019,0.0728424653259869,0.1175554618095888,1.090241417393799,,textured_floor
0.98,0.03609046105632071,0.11418466449294509,0.06789111204875475,0.11339966953524305,0.001936758174244462,0.0031555131630168452,1.0560444531824342,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0376363826335018,0.1086098919253231,0.0734911550739826,0.1176775096221173,1.090610002693275,,textured_floor
0.99,0.03676885391490276,0.11532415242458431,0.06778745966765541,0.11449791679260128,0.001936758174244462,0.0031555131630168452,1.094529716230189,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0383777509044507,0.1097878733728338,0.0741368270948907,0.1177981447510736,1.0909772191146967,,textured_floor
1.0,0.037561192244667425,0.11749659672671384,0.06834494909392787,0.11687104182907736,0.0017055888960330768,0.001276161612646088,1.0892184334925168,0.07093332374766517,0.1405163061253331,1,OK,OP_VALID,,0.0028144757240645135,0.02571073791609438,0.0391255454748477,0.1109670469871638,0.0747794570396932,0.1179173614330038,1.0913430554444623,214.39727839991068,textured_floor
1.01,0.03825310258102701,0.11866220032941487,0.0700371181779892,0.11624967871112724,0.0017055888960330768,0.001276161612646088,1.0612129502852974,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0398797356823131,0.1121473985264902,0.0754190207465431,0.1180351539326364,1.0917075005493873,,textured_floor
1.02,0.038955223212883756,0.11982512095724018,0.07038700819335919,0.11633444685393557,0.0017055888960330768,0.001276161612646088,1.07274072346742,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0406402906247352,0.113328913691921,0.0760554942422048,0.1181515165430834,1.0920705433773426,,textured_floor
1.03,0.039665285466140454,0.12098502934010144,0.07162544245797937,0.11564722971831601,0.0017055888960330768,0.001276161612646088,1.1044017911005417,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.04140717916217,0.1145115781277815,0.0766888537434824,0.1182664435860402,1.0924321729578892,,textured_floor
1.04,0.04038955876327064,0.1223537777739537,0.07152015214249693,0.11634934115645348,0.0016849175688114745,0.0008955873128570768,1.0955736253290893,0.0717444792653835,0.12190313984852595,1,OK,OP_VALID,,0.00024133017532031176,0.005974753274615205,0.0421803699187563,0.1156953774219013,0.0773190756586338,0.1183799294119849,1.0927923784029097,207.9601256943604,textured_floor
1.05,0.041107038081767765,0.12351913016996734,0.07197571155692788,0.11672113804627268,0.0016849175688114745,0.0008955873128570768,1.0943590244993004,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0429598312846441,0.1168802971059051,0.0779461365887725,0.1184919684003771,1.0931511489072314,,textured_floor
1.06,0.04182624363577698,0.12468060020171448,0.0718653992449155,0.11557286830315457,0.0016849175688114745,0.0008955873128570768,1.0837704314931107,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0437455314179366,0.1180663226555036,0.0785700133292561,0.1186025549598552,1.093508473749247,,textured_floor
1.07,0.04254664003692133,0.12583680096222302,0.07221388098395459,0.11566728379855175,0.0016849175688114745,0.0008955873128570768,1.1100763777197307,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0445374382466472,0.119253439490788,0.0791906828710613,0.1187116835284336,1.093864342291529,,textured_floor
1.08,0.04301025056064083,0.1266502266389314,0.07298361613482557,0.1148684850310993,0.0021634512421451584,0.0014969495863459167,1.0757969812051327,0.06620430083915627,0.10609208123839484,1,OK,OP_VALID,,-0.007303412434024284,-0.009454892388115047,0.0453355194706687,0.1204416329765249,0.0798081224021455,0.1188193485736986,1.0942187439814377,207.944734004927,textured_floor
1.09,0.04373619018575653,0.12780069152187357,0.07220430888831347,0.11522449155733125,0.0021634512421451584,0.0014969495863459167,1.0812710035909217,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0461397425637566,0.121630888422455,0.0804223093087951,0.1189255445930037,1.0945716683517264,,textured_floor
1.1,0.044462939763309645,0.1289560492041999,0.0731456066223101,0.11584704490793522,0.0021634512421451584,0.0014969495863459167,1.090163281435774,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0469500747755262,0.1228211910835916,0.0810332211769601,0.1190302661136637,1.0949231050211408,,textured_floor
1.11,0.045198331723208356,0.13011619230938237,0.0739327853574315,0.1161815761285586,0.0021634512421451584,0.0014969495863459167,1.0724183415309416,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.047766483133462,0.1240125261605231,0.0816408357935752,0.1191335076931487,1.095273043695011,,textured_floor
1.12,0.04551097297478298,0.13080131925348412,0.07322782248602798,0.11494217204181936,0.002918887239156152,0.0023130650521604565,1.0824146639561771,0.06527876629094753,0.1060925095766885,1,OK,OP_VALID,,-0.00878699029789716,-0.009782532204124464,0.0485889344449406,0.1252048787997159,0.0822451311478667,0.1192352639192765,1.0956214741658423,222.2796280252597,textured_floor
1.13,0.04624034238074144,0.13195402459457067,0.07264605870566741,0.11559889617549203,0.002918887239156152,0.0023130650521604565,1.1118701755231637,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0494173952992671,0.1263982340938199,0.0828460854326464,0.1193355294104044,1.0959683863138945,,textured_floor
1.14,0.04697011749404361,0.13310620692192532,0.07330896395476617,0.11483756929543529,0.002918887239156152,0.0023130650521604565,1.0836667616468296,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.050251832069723,0.1275925770819762,0.0834436770455905,0.1194342988156203,1.0963137701077623,,textured_floor
1.15,0.047704142743926745,0.13424892254885012,0.07349608602185968,0.11370555608952293,0.002918887239156152,0.0023130650521604565,1.1083547798959141,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0510922109156281,0.1287878927501255,0.0840378845905053,0.1195315668149328,1.0966576156049468,,textured_floor
1.16,0.05078600697930812,0.13476988121832417,0.07888654497934215,0.10991645147897916,-0.0010639371476605874,0.003401405719798198,1.1065112032996924,0.117793919213001,0.09993068046715517,1,OK,OP_VALID,,0.043468486052548716,-0.011156403034155535,0.0519384977844138,0.1299841660313201,0.0846286868785785,0.1196273281194604,1.096999912952421,228.44728743566023,textured_floor
1.17,0.05157806305690725,0.13586837327793883,0.07952467054048232,0.10978196044395153,-0.0010639371476605874,0.003401405719798198,1.0948175500850756,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.05279065841371,0.1311813818060363,0.0852160629296164,0.1197215774716198,1.0973406523871925,,textured_floor
1.18,0.0523828746972101,0.1369626611060488,0.08143765752008696,0.10907560517804,-0.0010639371476605874,0.003401405719798198,1.0764247026183047,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0536486583334427,0.1323795249024894,0.0857999919732668,0.1198143096453133,1.0976798242368575,,textured_floor
1.19,0.053199319119116815,0.13805457532797674,0.08185122686125568,0.10930723920754906,-0.0010639371476605874,0.003401405719798198,1.0989673436129586,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.054512462867945,0.1335785800969506,0.086380453450227,0.1199055194461155,1.0980174189201526,,textured_floor
1.2,0.05216448511574531,0.1399119096055518,0.07809899466519123,0.10911820072137293,0.002018856140562791,0.0020597296435293753,1.0667340543165515,0.03641755720846062,0.12646735238844053,1,OK,OP_VALID,,-0.045263362869478664,0.01884006395411146,0.0553820371380793,0.1347785321140651,0.0869574270134387,0.1199952017114592,1.0983534269474973,215.17674048985532,textured_floor
1.21,0.05294913105357429,0.14100016064805357,0.07883019290060314,0.10853200777897908,0.002018856140562791,0.0020597296435293753,1.0907650022112256,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.056257346063372,0.1359793656271734,0.0875308925292671,0.1200833513108193,1.0986878389215344,,textured_floor
1.22,0.053741123844883706,0.14208701479563937,0.07956836536128131,0.10883882173817888,0.002018856140562791,0.0020597296435293753,1.1026645842795677,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0571383543641587,0.1371810652586323,0.0881008300786656,0.1201699631458978,1.0990206455376623,,textured_floor
1.23,0.05454518771682347,0.1431710459785157,0.08124440902667071,0.10796741483708837,0.002018856140562791,0.0020597296435293753,1.1123774825013184,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0580250265637419,0.1383836155801404,0.0886672199583267,0.1202550321508059,1.0993518375845628,,textured_floor
1.24,0.05423983017106425,0.1454189191710798,0.08030991288386738,0.11047289908226711,0.003834085887354851,0.0001143528614426354,1.0974082121112096,0.05123383859229287,0.1406130260820172,1,OK,OP_VALID,,-0.031235011940153393,0.03237807199398081,0.0589173269905601,0.1395870011130628,0.0892300426818172,0.120338553292246,1.0996814059447224,209.6078698155785,textured_floor
1.25,0.055047127584203076,0.14652116092817558,0.08114956974389735,0.10997545233688874,0.003834085887354851,0.0001143528614426354,1.0909019689076314,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0598152197803671,0.1407912063287598,0.0897892789806988,0.1204205215696934,1.1000093415949486,,textured_floor
1.26,0.05586717499738919,0.14762063123007146,0.08285991289332542,0.10991860804228827,0.003834085887354851,0.0001143528614426354,1.090029031442473,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0607186688784234,0.1419962156489156,0.0903449098056342,0.1205009320155759,1.1003356356068796,,textured_floor
1.27,0.056693638580387895,0.14872176152819225,0.08243280370641572,0.11030745158186812,0.003834085887354851,0.0001143528614426354,1.0936450599852852,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0616276380416982,0.1432020134458701,0.0908969163274777,0.1205797796954531,1.1006602791474895,,textured_floor
1.28,0.058751006761679755,0.14934983868049367,0.08478326867693597,0.11008264467337046,0.0018643140934531664,0.0009159634493483729,1.1103329323020548,0.1239023641140135,0.0949410765275915,1,OK,OP_VALID,,0.041468669765226285,-0.01605100225732331,0.0625420908410817,0.144408584042952,0.0914452799383509,0.1206570597081946,1.100983263479586,198.84905584395491,textured_floor
1.29,0.05959786929034866,0.15045057214339858,0.08458923705684364,0.11006404790760708,0.0018643140934531664,0.0009159634493483729,1.1065490671776734,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0634619906636088,0.1456159117148136,0.0919899822527036,0.1207327671861576,1.1013045799623034,,textured_floor
1.3,0.06044501682216779,0.15154754355490915,0.08484026930698223,0.10933023439450817,0.0018643140934531664,0.0009159634493483729,1.1012943836486913,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0643873007146924,0.1468239806877672,0.0925310051083592,0.1208068972953628,1.101624220051588,,textured_floor
1.31,0.06129067347297659,0.15263848617310544,0.08429106085477875,0.1088582892447464,0.0018643140934531664,0.0009159634493483729,1.1113804329297625,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0653179840203678,0.1480327751401239,0.0930683305675446,0.1208794452356699,1.1019421753006815,,textured_floor
1.32,0.06488732185459302,0.15428507959801555,0.09051441472235627,0.11035802596415478,-0.0024683492246997773,0.00011572082819222512,1.102266435954345,0.13412449086699355,0.11921542477394002,1,OK,OP_VALID,,0.04880089512573038,0.009911677039258104,0.0662540034295468,0.1492422792025335,0.0936019409179052,0.1209504062409521,1.102258437360593,229.6955769022989,textured_floor
1.33,0.06579457831073286,0.15538420190568097,0.09093687650561125,0.10946643556892886,-0.0024683492246997773,0.00011572082819222512,1.0825761210563725,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0671953216162819,0.1504524769583261,0.0941318186735045,0.1210197755792696,1.1025729979805687,,textured_floor
1.34,0.06670095735390126,0.15647763473807935,0.09033893212806765,0.10922013091074931,-0.0024683492246997773,0.00011572082819222512,1.0862523034219376,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.06814190108204,0.1516633524438566,0.0946579465758079,0.1210875485530416,1.1028858490085556,,textured_floor
1.35,0.06760318238915147,0.15756781487260546,0.09010607492197527,0.10881589599447213,-0.0024683492246997773,0.00011572082819222512,1.1122106697315421,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0690937041579865,0.1528748896488487,0.0951803075946511,0.1211537204992181,1.1031969823916568,,textured_floor
1.36,0.0677308804293843,0.15880407605058833,0.08946844661689177,0.10894322135382663,-0.0012776223476285828,-0.0001338118067869122,1.082922717615547,0.07456680939082193,0.11178243815952876,1,OK,OP_VALID,,-0.016359438908450666,0.003116972529667514,0.0700506930072784,0.1540870725167432,0.0956988849291929,0.1212182867894502,1.1035063901765825,222.58599408600625,textured_floor
1.37,0.06863178715380115,0.15988919588762718,0.09071289826648032,0.10808074605394022,-0.0012776223476285828,-0.0001338118067869122,1.09810662991415,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0710128296273669,0.1552998849450458,0.0962136620088524,0.1212812428302596,1.103814064510094,,textured_floor
1.38,0.0695498488168631,0.16096244539596752,0.0928994343459118,0.10656915561413337,-0.0012776223476285828,-0.0001338118067869122,1.1024098280809427,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0719800758523093,0.1565133107856779,0.0967246224942306,0.121342584063207,1.1041199976394434,,textured_floor
1.39,0.07049315597559765,0.1620301640205107,0.095761997400996,0.10697456929450475,-0.0012776223476285828,-0.0001338118067869122,1.0889430558484594,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0729523933550894,0.1577273338453285,0.0972317502780157,0.1214023059650595,1.104424181912804,,textured_floor
1.4,0.07437324206312722,0.1637614313437933,0.1020422452840022,0.1089058904480115,-0.005682066349852476,-0.0010442560251323295,1.0797413836936431,0.16559057747811734,0.12329725297692137,1,OK,OP_VALID,,0.06897869176292129,0.015621139464334494,0.0739297436499481,0.1589419378858081,0.097735029485873,0.121460404047957,1.104726609779697,217.4583613631819,textured_floor
1.41,0.0753928183496026,0.16484285942082813,0.10187301201107296,0.1073797249589519,-0.005682066349852476,-0.0010442560251323295,1.0874273407532025,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0749120880947213,0.1601571066244038,0.0982344444773188,0.1215168738595775,1.1050272737914115,,textured_floor
1.42,0.07640586589631924,0.16591752502513296,0.10073649733225508,0.10755339590201411,-0.005682066349852476,-0.0010442560251323295,1.0782132848777946,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0758993878931871,0.1613728237342368,0.0987299798465784,0.1215717109833018,1.1053261666014176,,textured_floor
1.43,0.07741704075313698,0.16699705438247636,0.1014984740312901,0.10835247556666623,-0.005682066349852476,-0.0010442560251323295,1.1147866581130919,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,0.0768916040974214,0.1625890728446206,0.0992216204234277,0.1216249110383763,1.105623280965773,,textured_floor
1.44,0.0780606946318934,0.1685895657156015,0.10071778436938443,0.1096710789467406,-0.005150751529862814,-0.0017996246583282304,1.1118735550888754,0.08994246764637441,0.12437450585284077,1,OK,OP_VALID,,-0.011461416825966228,0.015639642794078853,0.0778886976101616,0.1638058375414214,0.0997093512740192,0.1216764696800755,1.105918609743524,204.865972402902,textured_floor
